stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S223,,42.76871939411968,,11.946441270403144,c
S279,,,inch,21.60478644321453, celsius 
S294,2023-05-02,35.15234184075208,inch,21.765012399755346,Celsius
S284,,36.61136334646364,inch,42.100852511879246,Celsius
S277,,3.3111739730266763,,31.454887690665142,c
S107,,29.815977742356317,inch,37.98726887546035, celsius 
S146,2023-02-26,31.08741899655184,MM,32.7408282489524,c
S099,2023-05-31,25.60020474139654,MM,36.11736375109113,c
S375,,34.49416239222781,inch,37.8747226815717,Celsius
S073,2023-05-20,12.347478276262752,mm,31.715787466219396,Celsius
S122,2023-06-29,13.065485271329123,mm,21.881715131338563,c
S030,2023-08-25,46.19169500841334,,27.33937023650485,C
S188,2023-11-30,33.956565267925995,,37.40881884803383, celsius 
S364,,19.849594443892272,inch,15.86454271089167,C
S354,,33.58239610325855,,24.1875751173943,C
S288,,37.41178492420808,MM,11.896657295776151,C
S195,2023-03-05,15.110263410483816,MM,28.498423956429995,c
S156,,25.983941185878,MM,26.8894599704322,Celsius
S172,2023-06-12,5.735207525808361,inch,37.59217723026254,Celsius
S335,,30.060981082721828,MM,,Celsius
S041,,34.39717209512801,mm,26.065588040511624,C
S063,2023-01-03,37.15936619734669,,,Celsius
S023,2023-11-02,48.02446845044859, INCH,14.584047380552931,Celsius
S360,,8.338654103780495, INCH,38.18143376742943,Celsius
S075,2023-02-23,3.471970058339463,mm,12.162040580075985, celsius 
S048,,,MM,20.920344628140207,c
S160,,32.43056493997894,MM,41.202548398941246, celsius 
S313,,28.156173243614, INCH,40.87137542501935,Celsius
S118,,21.163700219825888,mm,18.835358605175266,C
S100,2023-10-19,22.0399711735419,MM,43.77721521808088,C
S380,2023-11-28,14.848766970467258,MM,43.51550749011355,Celsius
S167,,31.232576198446928,MM,43.41979487710615, celsius 
S290,2023-02-24,0.7702108802692786,,10.541027827366229,c
S156,,27.205966232093036,,25.654428579246684,Celsius
S007,2023-01-05,2.9047113344979056,inch,20.36397707530508, celsius 
S196,,, INCH,11.202928238675824, celsius 
S056,,48.10718746228968,mm,21.18771163264511,c
S321,2023-07-10,9.259992066451122, INCH,39.81854705729046, celsius 
S193,2023-04-11,,inch,20.69074073487364,C
S047,2023-06-27,26.933794574322672, INCH,25.48260181943111,c
S148,,24.493823380125324,,33.01426184445822,Celsius
S275,2023-10-09,40.81341965410522,MM,10.410217806919562,C
S157,2023-04-28,6.2837825738480735,MM,24.917467955266503,Celsius
S202,2023-12-05,27.65895209854306,MM,43.15982662644166,C
S126,2023-08-27,46.11027103081076,inch,14.14797111224372,Celsius
S395,2023-09-14,33.352913306733896,MM,38.964895413449526,c
S305,2023-05-25,13.44293584998661,MM,31.869474756891226,Celsius
S369,,3.1312381751257448,,44.69506169901798, celsius 
S294,,20.952470101736186,MM,12.33872583090207,c
S064,2023-04-16,23.349128260462425,mm,41.88672925511413,C
S325,2023-10-12,6.652008713413338,inch,34.041202896605604, celsius 
S392,,24.010177421293733, INCH,21.267271316775417,C
S176,2023-09-02,33.836277180595225,mm,28.872410032099104,c
S116,,23.776452739309278, INCH,26.06435186110772,c
S204,,11.332391163304957, INCH,37.6556142871635,C
S321,2023-03-26,47.92019914582514, INCH,20.711709644695173, celsius 
S031,,5.748051851373365,MM,17.775191612782656,c
S388,,30.41897977851243,inch,44.01041602960613,Celsius
S113,2023-12-08,36.46336097234,,20.110109493803662,c
S365,,,,41.18308120351875,c
S325,2023-07-07,18.97717720242955,inch,35.31089661584953,c
S376,2023-03-20,21.813588673191692,mm,17.729895465106647,Celsius
S344,2023-01-24,32.34925911433468,inch,11.796447971400127,Celsius
S067,,25.615511564425464, INCH,31.21100370847387,Celsius
S075,2023-04-22,9.561461962268044,,43.20122929604535,C
S045,,44.626657822671326,MM,33.60483468561212,Celsius
S260,2023-02-05,18.219877770652303,,10.323771693758257, celsius 
S154,,19.13002112809,,14.430413892019706,c
S155,2023-04-02,39.99315791328999, INCH,26.14611642501945, celsius 
S363,2023-11-29,26.772996623601585, INCH,39.15661877040138,Celsius
S234,2023-04-03,11.5691699143063,,31.589994954018422, celsius 
S051,2023-05-06,,,43.5332117064288,Celsius
S306,,40.25905167554079,mm,40.13811542074383,Celsius
S262,,29.997186568942126, INCH,25.18159471008073, celsius 
S315,2023-06-26,25.60472135541324,mm,11.932042536142092,C
S125,,,mm,24.98077776078252,C
S399,,18.042743902984157,MM,22.68317641392069,Celsius
S245,,34.70498046456141,mm,15.879113186983446,c
S030,2023-12-07,1.914724859012762, INCH,43.62193267315788,C
S122,2023-12-18,19.98880357931559, INCH,24.054594640660653,C
S125,2023-04-18,30.87172884906286,,43.58400667903606, celsius 
S037,,31.069582569867883,mm,18.523435928667297,C
S170,2023-07-18,3.568700931570884,MM,37.1496491984185,C
S124,2023-09-11,35.981259956593604,inch,20.241147205406143,c
S357,2023-03-30,4.237586155132572,,40.70361739523824, celsius 
S035,,37.04161021100943,,18.084501338997317,Celsius
S087,,45.59979897177749,MM,22.915203771891008, celsius 
S134,,48.76639137469138, INCH,18.21829128614885,C
S196,,30.17669340606084,MM,32.79584169027573,Celsius
S274,2023-08-27,35.70341702092265,MM,20.794969884641624, celsius 
S201,2023-01-05,11.691216311953518, INCH,28.82447244497596, celsius 
S369,2023-02-08,18.72534036691001,,,Celsius
S285,,0.6107084931591678, INCH,16.395917630389466,c
S077,,39.89781482517465,inch,33.48728390956485, celsius 
S059,2023-02-25,,mm,27.35833165505636, celsius 
S126,2023-03-15,, INCH,25.29936586118533,C
S109,,24.505193286580692,inch,27.20849100017057,C
S224,,36.42030706638691,MM,15.5310085240583,Celsius
S278,2023-10-03,33.32692985983963,inch,,C
S068,2023-01-23,16.031024730055943,mm,10.535479447090072,c
S069,,18.487264763715327,,41.94885318327715,c
S165,,7.711534568935368,MM,31.194676450032485,Celsius
S305,,6.881441488103884,inch,38.65466371062263,Celsius
S397,2023-12-25,20.243401748307637,,27.21200962169585,C
S162,,23.98296317451471,inch,36.61181474192289,c
S365,2023-06-30,47.53488948944578,,36.32948744086761,C
S342,,25.27138548230618,inch,19.56213889972195, celsius 
S309,,9.487943480696364,inch,44.34985913510632,Celsius
S379,,,MM,43.747471867353134, celsius 
S343,,,MM,21.26359139226791,Celsius
S387,2023-11-30,45.94025901571277,MM,38.69503150498674,Celsius
S042,,39.69270494376612,inch,19.892828598533328, celsius 
S354,,24.69151127903481,MM,11.93110985111348,Celsius
S109,2023-11-07,,inch,24.669006489497782,Celsius
S051,,10.774198235684883,mm,43.71799147629353,c
S250,,21.72707318996926,inch,42.12721654685353,c
S341,2023-01-14,,inch,44.29694310513116,C
S383,,43.33386281531604,inch,15.668144560338025,Celsius
S021,,7.891681167961318,,16.670880910575228,C
S300,2023-11-01,47.88499702559194,MM,19.3974961269772,c
S139,2023-04-25,25.359309492237927,inch,15.804532901364327,C
S359,,49.69755539691681, INCH,14.637276663552605,C
S324,2023-05-06,27.06565780634921,MM,34.83108819661059,C
S385,,22.772144944584973,MM,23.181779410057764, celsius 
S092,2023-01-14,23.60766079378284,MM,,c
S280,,41.788562311505686,MM,18.72346395443261, celsius 
S125,2023-08-02,18.117862867722835,,12.286520121410184,Celsius
S397,,42.66641427202275, INCH,22.93041745899255,c
S111,2023-09-12,44.31791402095395, INCH,12.354189691564976, celsius 
S354,2023-04-26,14.442282960335683,inch,19.586501315448565,C
S139,2023-10-11,, INCH,20.5533999025516, celsius 
S273,2023-06-28,9.531045463672877, INCH,33.93026189449381,C
S099,2023-04-17,41.32766057003452,,35.43111509454997,C
S252,,8.436278180713936,mm,27.06666914254561,c
S338,,, INCH,43.89472929820333,Celsius
S104,,48.78087444042984, INCH,17.221564066494537, celsius 
S214,2023-10-13,3.806257054027201,inch,19.0593875726622,c
S249,2023-10-16,9.81731398095086,mm,36.42765412921181,Celsius
S152,2023-02-06,17.652950328716337,,33.98720257659761,C
S250,2023-03-12,18.006290214861508,inch,35.47357596395068,C
S275,2023-10-27,9.10743655526954,mm,43.029194113476166,Celsius
S165,,24.843805812652537,,36.63220906597718, celsius 
S341,2023-11-10,39.53625213671079,MM,42.5894312653323,c
S008,2023-04-07,, INCH,26.686364123008644, celsius 
S284,2023-07-30,23.31036429944441, INCH,44.68465657059998,Celsius
S005,2023-12-28,15.675687433600864,,,C
S145,,12.083561692111871,MM,29.89944623139427, celsius 
S101,2023-11-11,35.77593072760653,inch,,C
S164,,4.262177893819496,inch,44.21290528989911, celsius 
S374,,27.265064166442357,MM,20.35376831648287,Celsius
S147,,27.07297982371879,inch,36.739132823858334, celsius 
S064,,5.638673069956135,MM,41.0339841330652,c
S091,,23.561040853367928,mm,25.44727326038127, celsius 
S117,2023-08-17,12.487721889261094,,20.495275298005943,C
S354,,, INCH,44.30175364344669, celsius 
S267,,4.102096888495943, INCH,41.72551232041991,C
S310,,9.666546353477273,,30.133317913278773,Celsius
S173,2023-11-16,32.245233548605896,MM,18.80096064951501, celsius 
S047,,36.46691608934264, INCH,32.83852098430223,C
S140,,11.427315400699989,mm,36.795435979133046, celsius 
S246,,28.687906354379088,mm,24.604524015872656,C
S149,2023-08-13,18.579820192470205,mm,39.91308334277667,C
S246,,27.07899033158873,,31.52160790241474,Celsius
S395,,12.30985522745524,MM,26.626584278766156,c
S005,,2.296943841313853,inch,25.466879657108148, celsius 
S184,2023-04-22,16.342412154465748,,16.943909569351995,c
S020,2023-03-23,8.03405083267254,mm,41.36154047953536,Celsius
S046,2023-11-20,36.713419766267045,inch,44.86123598781892,Celsius
S012,2023-12-18,36.51927234464903,,17.285244160781538, celsius 
S070,,3.6361983820394848,MM,22.216569855375376,C
S017,,19.836608325008957,MM,25.759208326706585,Celsius
S371,2023-10-26,4.643123964279006,MM,27.577762938659177, celsius 
S147,2023-11-04,35.74200369955424,,34.91379288616437, celsius 
S154,2023-01-02,0.9173587410413298,MM,17.262080612491438,c
S304,,21.901117823466365,mm,13.77235221983296,Celsius
S108,,7.621161617567518,,32.5370420144321,c
S236,2023-02-09,33.24338825408372,inch,34.96775029579978, celsius 
S308,2023-10-02,10.69796543528101, INCH,26.191318596875952, celsius 
S352,,20.3333703414151, INCH,43.265056575512894, celsius 
S070,2023-10-25,0.253408720179693,mm,16.03061930406967,c
S183,2023-10-05,49.44576282054617,mm,31.021449021833163,Celsius
S250,,37.70469647444674,inch,,C
S228,2023-10-22,8.220197986025186,,36.40218938015019,Celsius
S102,,22.1875770019524,mm,17.244344089865834, celsius 
S075,,24.912334554463268, INCH,19.855062808236585,Celsius
S216,2023-05-03,11.298788095628217,,39.48461560229962, celsius 
S399,2023-10-27,4.247957035193862,inch,20.99210531030794,c
S203,,28.473433609107406,mm,36.752169287407625,Celsius
S192,,41.75577074599188, INCH,26.65128623218316,c
S249,2023-08-27,28.59062346386348,MM,,Celsius
S242,2023-06-23,31.53855461364209,mm,40.309385659115904,Celsius
S179,,,MM,35.16284032894957, celsius 
S219,,22.82247392415745,,38.79870910677232,C
S082,2023-12-06,7.364831291919383,,27.847596152545776,C
S092,2023-08-05,,inch,28.19282780814785,Celsius
S175,2023-11-15,16.38788276456929,mm,29.81205539233547,C
S239,2023-10-06,14.7055971123956,,19.206711418434644,C
S260,,26.079756749313315,mm,21.242514450272942,C
S391,2023-08-13,21.040644327780665, INCH,29.30318381583317,c
S365,,31.844182148073543, INCH,21.629190769623666,C
S163,2023-05-30,, INCH,36.05479647770725,C
S048,,,mm,29.223833205781197,Celsius
S329,2023-06-15,23.120297569294628,inch,24.4009407238258,C
S328,2023-12-29,10.78233208766013,inch,20.96393814801934,c
S116,2023-10-22,45.51128693868922,,34.68401754408596,Celsius
S337,,27.22251860029064, INCH,23.37138703718233, celsius 
S337,,44.20934265977026,MM,21.70921060053326,Celsius
S369,2023-07-06,33.5164013254728,,28.52037924981456, celsius 
S225,,6.763245945423346,inch,11.7717546686147,c
S352,,42.338979438924845,mm,14.743217572790853,c
S328,2023-04-14,15.87233399882974,MM,17.965788664057907,C
S147,2023-04-29,37.177831776675625,MM,16.933771864027715, celsius 
S063,2023-08-16,25.423318209612574,,30.62360355294831,c
S294,,36.50993263941707,MM,33.425973594135584, celsius 
S323,,26.377974820028065,,14.409513496236736,c
S325,2023-11-16,46.39753337884149,MM,40.5111534554076,Celsius
S013,2023-02-07,25.506212027924104,mm,44.03210455652195,C
S189,2023-02-25,3.035249196024764, INCH,23.562663490306925,C
S287,2023-08-25,,MM,28.917800878263133,c
S208,2023-03-31,48.37301734098335,mm,16.443339106453283,Celsius
S114,,39.479971017233474, INCH,35.53540255055733,c
S022,2023-12-29,31.57723398359868,mm,,c
S349,2023-10-05,7.565079731710622, INCH,16.01173796713034,C
S214,,,MM,14.323874772481156,Celsius
S171,2023-08-09,36.117566010059, INCH,22.03202918240809,c
S323,,36.53304281657889,,23.564061269394344,c
S054,2023-03-26,18.667539361621184, INCH,24.13681913202304,C
S394,,49.72586154043642,MM,,Celsius
S298,,34.57307801835613,,39.17929777141536,C
S320,2023-04-20,,,20.34141783896137,Celsius
S126,2023-04-24,2.315742892628486, INCH,35.036737459760865,Celsius
S277,2023-06-24,31.178818060388,mm,10.173544227396658,c
S204,,37.476629446564864,mm,10.410452166765934,C
S194,,39.86734862395897,,20.38022417353403,C
S169,,,mm,39.49291653209596,c
S152,2023-10-19,, INCH,,C
S035,,37.30622993366237, INCH,32.129081842633994,C
S184,2023-11-14,1.926513813838454,,12.81032036637691,C
S286,2023-08-18,,,42.67899702568696, celsius 
S057,,16.4800671254734,mm,34.64231256113911,C
S222,2023-08-01,38.05153016070595,mm,37.64138941407021,c
S303,,38.85395615962789,MM,24.218935514981027,Celsius
S163,2023-04-04,13.82922256286781,inch,43.11660087841799,C
S019,,35.75888231531701,inch,,Celsius
S370,2023-12-08,16.446544560213827,mm,44.3039714109223,Celsius
S264,2023-07-27,36.23811965483804,,13.245168661795413, celsius 
S282,,9.493234513336049,MM,26.32686228261374, celsius 
S113,2023-10-28,,mm,30.831904266355245, celsius 
S327,2023-03-17,29.41186377471889,MM,16.388637661638914, celsius 
S030,2023-07-15,9.6537922396617,inch,23.271823195208235, celsius 
S135,,,inch,42.49721091920984,c
S067,2023-05-27,7.914618644785043,mm,26.38168734261431,Celsius
S065,,30.352707079234385,mm,30.787623843267102,C
S292,,34.85978109140952,MM,15.654728657575404,C
S025,,0.126646683203746,mm,32.25105468245472,c
S037,2023-09-21,43.47566559826282, INCH,34.42497216295986, celsius 
S001,,36.33512936148642,mm,24.927686403324604, celsius 
S399,,38.47594625075191,inch,30.662563548607974, celsius 
S037,,2.815587960019833,inch,12.41033753521964, celsius 
S141,,17.604686522706896,MM,10.26474740579047, celsius 
S232,,32.11505423960916,mm,21.633197412048943,Celsius
S136,,11.445983959680428,inch,, celsius 
S389,2023-02-03,41.59845552588506, INCH,13.370456076459934,Celsius
S188,2023-09-05,20.41432104788018,,,Celsius
S128,2023-08-13,40.05433277647389,mm,40.41122223671364,C
S201,,, INCH,40.90012618793155,C
S127,2023-05-07,23.774882186718145, INCH,38.75850580260887,C
S257,2023-07-26,11.359284374478202,MM,40.21921805616877,Celsius
S164,2023-02-28,19.055226574068666,MM,17.630717208757876,c
S035,,24.97006768454537,MM,, celsius 
S194,,22.764670733115643,,31.03174125792753, celsius 
S191,2023-06-19,0.2336376156506725,inch,41.35830389108258, celsius 
S104,2023-02-16,4.224492405158303,MM,31.642282785081825,C
S023,2023-09-25,22.813005433928, INCH,12.784731316485066, celsius 
S265,2023-08-22,,,16.227656847462725,Celsius
S290,,,mm,21.856795372696176,Celsius
S384,,13.834702079427302,inch,14.55726962220146,C
S260,2023-06-14,48.86875940417465, INCH,43.22852955151211,Celsius
S358,,48.626071857475175,MM,20.53089343519184,c
S075,2023-01-28,9.422094690741394,,33.25268545025267,C
S355,,1.2234744304390976,,28.94705075343829,c
S072,,9.889574253595097,mm,41.66675331984148,c
S259,,20.97320651602936,inch,25.907343846745384, celsius 
S398,,18.37135762135082,mm,10.542349492918312, celsius 
S188,2023-03-17,23.679416603976826,inch,30.279711553968177,Celsius
S173,,34.59168860188153,mm,10.907077559538092,c
S290,2023-12-13,25.90341889813152, INCH,29.56311048574068,Celsius
S045,2023-06-18,17.238868058283835,inch,22.28364958796715,Celsius
S061,2023-06-14,33.78514788656912, INCH,12.118983413500368,c
S083,,, INCH,16.753367980852524, celsius 
S123,2023-09-05,,MM,26.343275039792665,Celsius
S358,2023-04-24,,inch,34.34823931982267,C
S016,2023-10-02,,,21.7960428117894,C
S066,2023-02-02,35.025410326766384,MM,11.427442446318157,c
S145,,8.749044285620522,MM,12.813951946184964,Celsius
S375,,38.71762601274444, INCH,28.526295399883107,C
S162,,46.12852614376579,inch,39.34948045499021,C
S234,,13.814032069183735, INCH,18.882870765311672,C
S380,,35.20392771523911,mm,42.45388213557909,c
S144,2023-09-30,30.198963767909703,mm,36.04608570929639,Celsius
S358,,14.976430614556753,,38.967633719753934,Celsius
S188,2023-08-15,11.818298217819695,inch,13.072184260029168,c
S322,2023-07-24,47.19297630119994, INCH,,Celsius
S013,2023-12-02,34.855566821218645, INCH,34.430843046246444,c
S184,2023-06-06,32.23295602385799, INCH,27.408467480682088,c
S111,,49.84718965508934,MM,13.282563528281775,C
S290,,17.667912624328185,mm,26.8412057475842, celsius 
S295,2023-03-26,11.438753806922891,inch,37.20935718385647,c
S392,,16.488686604529292,,29.4528320455462,c
S215,2023-11-13,8.50741517180405,MM,28.194773451690168,Celsius
S120,2023-11-03,46.24886824826632,,15.981661664603296,c
S382,,34.844601443407555, INCH,16.539986102297785,C
S055,2023-09-22,30.247503371001176,MM,18.1705983485093,c
S027,2023-04-13,40.32813031061762, INCH,33.28454140418707,C
S118,2023-10-20,25.792209433106567, INCH,31.944800947058027,Celsius
S221,2023-03-06,9.538309502291986,mm,29.96513238953159,Celsius
S231,2023-12-13,7.71261618300541,,27.062849590803918,Celsius
S053,2023-11-02,26.131393884318825, INCH,36.89018402766301,c
S295,,40.27322418569414,inch,34.37972797136294,c
S321,,11.08280669911444, INCH,36.3277251725294,Celsius
S233,2023-08-30,35.2456865980792,,37.35361121581864,Celsius
S158,2023-12-31,12.490135009856008,,12.309396026445867,Celsius
S269,,21.64118410166288,inch,18.16629765199457, celsius 
S021,,3.0575892403378213,inch,,Celsius
S053,2023-11-30,25.16216108982431,mm,25.394818347246584,c
S275,2023-04-08,8.464105845833425,,35.40268031493201,c
S313,,42.21449801180105,mm,36.36134812207028,c
S281,,47.868943990257456,inch,23.196133654755485,C
S214,2023-01-06,4.193384197519495,inch,37.33831650197023, celsius 
S031,,26.690171502870623,MM,20.8449110401742,c
S337,2023-08-23,35.20615044589556, INCH,16.346676263929872,C
S183,,3.266867748810048,mm,13.147539843794268,Celsius
S023,,27.68358306938789,MM,36.20613567612525,c
S032,2023-09-11,46.83486997181813,MM,34.53439888242211,C
S074,2023-10-07,26.326192511885537,MM,34.80509537752002, celsius 
S010,,31.050159076208324,inch,40.72820218381952, celsius 
S054,2023-10-08,16.37875672415995,MM,24.62891971089463,Celsius
S052,,30.757494713786265, INCH,34.69468211297184,C
